OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula 
shape,iterativefit,down_lf,0,1.6,2.5,100.0,10000.0,0.2575,0.6545,0.149279264585*(x-0.2575)*(x-0.2575)*(x-0.2575)+0.270421942886*(x-0.2575)*(x-0.2575)+0.425133884303*(x-0.2575)+0.9059157371520996
shape,iterativefit,down_lf,0,1.6,2.5,100.0,10000.0,0.6545,1.1,1.12665534019
shape,iterativefit,down_lfstats2,5,0.0,2.5,20.0,30.0,-15.0,0.0,0.0
shape,iterativefit,down_lfstats2,5,0.0,2.5,20.0,30.0,0.0,0.0785,1.36213183403
shape,iterativefit,down_lfstats2,5,0.0,2.5,20.0,30.0,0.0785,0.174,85.0305271681*(x-0.0785)*(x-0.0785)*(x-0.0785)-24.4671334957*(x-0.0785)*(x-0.0785)-0.0270020615519*(x-0.0785)+1.3621318340301514
shape,iterativefit,down_lfstats2,5,0.0,2.5,20.0,30.0,0.174,0.2135,2097.50594159*(x-0.174)*(x-0.174)*(x-0.174)-118.831105766*(x-0.174)*(x-0.174)-2.37372556301*(x-0.174)+1.210466980934143
shape,iterativefit,down_lfstats2,5,0.0,2.5,20.0,30.0,0.2135,0.2615,265.992617095*(x-0.2135)*(x-0.2135)*(x-0.2135)+1.09313555244*(x-0.2135)*(x-0.2135)-1.94348198239*(x-0.2135)+1.0605676174163818
shape,iterativefit,down_lfstats2,5,0.0,2.5,20.0,30.0,0.2615,0.318,-22.4328880673*(x-0.2615)*(x-0.2615)*(x-0.2615)+5.52837105764*(x-0.2615)*(x-0.2615)+0.0*(x-0.2615)+0.9992157220840454
shape,iterativefit,down_lfstats2,5,0.0,2.5,20.0,30.0,0.318,0.3795,-673.131762923*(x-0.318)*(x-0.318)*(x-0.318)+58.7641143271*(x-0.318)*(x-0.318)+0.409871768714*(x-0.318)+1.012817621231079
shape,iterativefit,down_lfstats2,5,0.0,2.5,20.0,30.0,0.3795,0.4415,1386.46524073*(x-0.3795)*(x-0.3795)*(x-0.3795)-128.941267388*(x-0.3795)*(x-0.3795)+0.0*(x-0.3795)+1.1037092208862305
shape,iterativefit,down_lfstats2,5,0.0,2.5,20.0,30.0,0.4415,0.505,-199.901740318*(x-0.4415)*(x-0.4415)*(x-0.4415)+19.0406407653*(x-0.4415)*(x-0.4415)+0.0*(x-0.4415)+0.938492476940155
shape,iterativefit,down_lfstats2,5,0.0,2.5,20.0,30.0,0.505,0.5705,490.78344418*(x-0.505)*(x-0.505)*(x-0.505)-48.2194733907*(x-0.505)*(x-0.505)+0.0*(x-0.505)+0.9640846848487854
shape,iterativefit,down_lfstats2,5,0.0,2.5,20.0,30.0,0.5705,0.637,-240.642304598*(x-0.5705)*(x-0.5705)*(x-0.5705)+24.0040698837*(x-0.5705)*(x-0.5705)+0.0*(x-0.5705)+0.8951268196105957
shape,iterativefit,down_lfstats2,5,0.0,2.5,20.0,30.0,0.637,0.703,187.621206853*(x-0.637)*(x-0.637)*(x-0.637)-19.8235640417*(x-0.637)*(x-0.637)+0.0*(x-0.637)+0.9305108189582825
shape,iterativefit,down_lfstats2,5,0.0,2.5,20.0,30.0,0.703,0.769,7.6358953843*(x-0.703)*(x-0.703)*(x-0.703)+0.493110920204*(x-0.703)*(x-0.703)-0.164876522349*(x-0.703)+0.8980997204780579
shape,iterativefit,down_lfstats2,5,0.0,2.5,20.0,30.0,0.769,0.835,-371.811276277*(x-0.769)*(x-0.769)*(x-0.769)+36.8093163514*(x-0.769)*(x-0.769)+0.0*(x-0.769)+0.8915611505508423
shape,iterativefit,down_lfstats2,5,0.0,2.5,20.0,30.0,0.835,0.901,86.7271290663*(x-0.835)*(x-0.835)*(x-0.835)-15.1013637794*(x-0.835)*(x-0.835)+0.0*(x-0.835)+0.9450082778930664
shape,iterativefit,down_lfstats2,5,0.0,2.5,20.0,30.0,0.901,0.972,29.8200809602*(x-0.901)*(x-0.901)*(x-0.901)-10.1654558772*(x-0.901)*(x-0.901)-0.860029896241*(x-0.901)+0.9041604399681091
shape,iterativefit,down_lfstats2,5,0.0,2.5,20.0,30.0,0.972,1.1,0.802527189255
shape,iterativefit,down_lfstats2,5,0.0,2.5,30.0,50.0,-15.0,0.0,0.0
shape,iterativefit,down_lfstats2,5,0.0,2.5,30.0,50.0,0.0,0.0735,1.23087120056
shape,iterativefit,down_lfstats2,5,0.0,2.5,30.0,50.0,0.0735,0.1705,-1.52066330326*(x-0.0735)*(x-0.0735)*(x-0.0735)+1.71560491944*(x-0.0735)*(x-0.0735)-1.57857640455*(x-0.0735)+1.2308712005615234
shape,iterativefit,down_lfstats2,5,0.0,2.5,30.0,50.0,0.1705,0.221,431.988555128*(x-0.1705)*(x-0.1705)*(x-0.1705)-19.9639962862*(x-0.1705)*(x-0.1705)-1.28867281324*(x-0.1705)+1.092503547668457
shape,iterativefit,down_lfstats2,5,0.0,2.5,30.0,50.0,0.221,0.276,-1110.97254133*(x-0.221)*(x-0.221)*(x-0.221)+91.65523466*(x-0.221)*(x-0.221)+0.0*(x-0.221)+1.0321471691131592
shape,iterativefit,down_lfstats2,5,0.0,2.5,30.0,50.0,0.276,0.333,38.7308722046*(x-0.276)*(x-0.276)*(x-0.276)-8.73551491454*(x-0.276)*(x-0.276)+0.0*(x-0.276)+1.1245661973953247
shape,iterativefit,down_lfstats2,5,0.0,2.5,30.0,50.0,0.333,0.392,897.170561667*(x-0.333)*(x-0.333)*(x-0.333)-74.1594346323*(x-0.333)*(x-0.333)-0.618338888879*(x-0.333)+1.103357195854187
shape,iterativefit,down_lfstats2,5,0.0,2.5,30.0,50.0,0.392,0.453,-100.039161662*(x-0.392)*(x-0.392)*(x-0.392)+11.8159770193*(x-0.392)*(x-0.392)+0.0*(x-0.392)+0.9929862022399902
shape,iterativefit,down_lfstats2,5,0.0,2.5,30.0,50.0,0.453,0.516,-71.3035941324*(x-0.453)*(x-0.453)*(x-0.453)+4.16031635407*(x-0.453)*(x-0.453)+0.324812034722*(x-0.453)+1.0142464637756348
shape,iterativefit,down_lfstats2,5,0.0,2.5,30.0,50.0,0.516,0.58,323.113908962*(x-0.516)*(x-0.516)*(x-0.516)-31.0189352604*(x-0.516)*(x-0.516)+0.0*(x-0.516)+1.0333926677703857
shape,iterativefit,down_lfstats2,5,0.0,2.5,30.0,50.0,0.58,0.6445,-674.718595872*(x-0.58)*(x-0.58)*(x-0.58)+65.2790241506*(x-0.58)*(x-0.58)+0.0*(x-0.58)+0.9910414814949036
shape,iterativefit,down_lfstats2,5,0.0,2.5,30.0,50.0,0.6445,0.7095,347.147558799*(x-0.6445)*(x-0.6445)*(x-0.6445)-41.0538251628*(x-0.6445)*(x-0.6445)+0.0*(x-0.6445)+1.0815671682357788
shape,iterativefit,down_lfstats2,5,0.0,2.5,30.0,50.0,0.7095,0.7745,141.651362425*(x-0.7095)*(x-0.7095)*(x-0.7095)-6.60406965655*(x-0.7095)*(x-0.7095)-0.936901963387*(x-0.7095)+1.0034501552581787
shape,iterativefit,down_lfstats2,5,0.0,2.5,30.0,50.0,0.7745,0.8395,-227.036264114*(x-0.7745)*(x-0.7745)*(x-0.7745)+23.800997101*(x-0.7745)*(x-0.7745)+0.0*(x-0.7745)+0.9535503387451172
shape,iterativefit,down_lfstats2,5,0.0,2.5,30.0,50.0,0.8395,0.9045,-11.5596945573*(x-0.8395)*(x-0.8395)*(x-0.8395)-0.537891130539*(x-0.8395)*(x-0.8395)+0.216444975484*(x-0.8395)+0.991759717464447
shape,iterativefit,down_lfstats2,5,0.0,2.5,30.0,50.0,0.9045,0.9735,130.149730604*(x-0.9045)*(x-0.9045)*(x-0.9045)-29.5342814372*(x-0.9045)*(x-0.9045)+0.0*(x-0.9045)+1.0003814697265625
shape,iterativefit,down_lfstats2,5,0.0,2.5,30.0,50.0,0.9735,1.1,0.902524113655
shape,iterativefit,down_lfstats2,5,0.0,2.5,50.0,70.0,-15.0,0.0,0.0
shape,iterativefit,down_lfstats2,5,0.0,2.5,50.0,70.0,0.0,0.075,1.25651860237
shape,iterativefit,down_lfstats2,5,0.0,2.5,50.0,70.0,0.075,0.1765,0.0630181045412*(x-0.075)*(x-0.075)*(x-0.075)-0.0475480852288*(x-0.075)*(x-0.075)-0.895464482249*(x-0.075)+1.2565186023712158
shape,iterativefit,down_lfstats2,5,0.0,2.5,50.0,70.0,0.1765,0.2315,-80.4439512515*(x-0.1765)*(x-0.1765)*(x-0.1765)+4.37146142089*(x-0.1765)*(x-0.1765)-0.903169058748*(x-0.1765)+1.1652050018310547
shape,iterativefit,down_lfstats2,5,0.0,2.5,50.0,70.0,0.2315,0.291,577.400673251*(x-0.2315)*(x-0.2315)*(x-0.2315)-41.8495045409*(x-0.2315)*(x-0.2315)-1.15233716006*(x-0.2315)+1.115370512008667
shape,iterativefit,down_lfstats2,5,0.0,2.5,50.0,70.0,0.291,0.353,-940.05614264*(x-0.291)*(x-0.291)*(x-0.291)+87.4252212655*(x-0.291)*(x-0.291)+0.0*(x-0.291)+1.0202752351760864
shape,iterativefit,down_lfstats2,5,0.0,2.5,50.0,70.0,0.353,0.4175,647.118654632*(x-0.353)*(x-0.353)*(x-0.353)-64.8561418598*(x-0.353)*(x-0.353)+0.0*(x-0.353)+1.132296085357666
shape,iterativefit,down_lfstats2,5,0.0,2.5,50.0,70.0,0.4175,0.483,-37.31316712*(x-0.4175)*(x-0.4175)*(x-0.4175)+4.42439787934*(x-0.4175)*(x-0.4175)-0.289916151114*(x-0.4175)+1.0361236333847046
shape,iterativefit,down_lfstats2,5,0.0,2.5,50.0,70.0,0.483,0.5465,-17.2108366956*(x-0.483)*(x-0.483)*(x-0.483)+0.399831046044*(x-0.483)*(x-0.483)-0.190568474631*(x-0.483)+1.0256304740905762
shape,iterativefit,down_lfstats2,5,0.0,2.5,50.0,70.0,0.5465,0.611,241.809169476*(x-0.5465)*(x-0.5465)*(x-0.5465)-20.6974780725*(x-0.5465)*(x-0.5465)-0.347985120581*(x-0.5465)+1.0107347965240479
shape,iterativefit,down_lfstats2,5,0.0,2.5,50.0,70.0,0.611,0.6755,-597.035522863*(x-0.611)*(x-0.611)*(x-0.611)+57.763186837*(x-0.611)*(x-0.611)+0.0*(x-0.611)+0.9670692086219788
shape,iterativefit,down_lfstats2,5,0.0,2.5,50.0,70.0,0.6755,0.739,681.351109526*(x-0.6755)*(x-0.6755)*(x-0.6755)-64.8986931824*(x-0.6755)*(x-0.6755)+0.0*(x-0.6755)+1.0471723079681396
shape,iterativefit,down_lfstats2,5,0.0,2.5,50.0,70.0,0.739,0.8025,-153.624594051*(x-0.739)*(x-0.739)*(x-0.739)+14.6327425834*(x-0.739)*(x-0.739)+0.0*(x-0.739)+0.9599430561065674
shape,iterativefit,down_lfstats2,5,0.0,2.5,50.0,70.0,0.8025,0.8635,271.463324209*(x-0.8025)*(x-0.8025)*(x-0.8025)-24.8388941651*(x-0.8025)*(x-0.8025)+0.0*(x-0.8025)+0.9796106815338135
shape,iterativefit,down_lfstats2,5,0.0,2.5,50.0,70.0,0.8635,0.921,-669.676736101*(x-0.8635)*(x-0.8635)*(x-0.8635)+57.7596184887*(x-0.8635)*(x-0.8635)+0.0*(x-0.8635)+0.9488021731376648
shape,iterativefit,down_lfstats2,5,0.0,2.5,50.0,70.0,0.921,0.9795,70.6202130485*(x-0.921)*(x-0.921)*(x-0.921)-31.7189019436*(x-0.921)*(x-0.921)+0.0*(x-0.921)+1.012458086013794
shape,iterativefit,down_lfstats2,5,0.0,2.5,50.0,70.0,0.9795,1.1,0.918046355247
shape,iterativefit,down_lfstats2,5,0.0,2.5,70.0,100.0,-15.0,0.0,0.0
shape,iterativefit,down_lfstats2,5,0.0,2.5,70.0,100.0,0.0,0.076,1.22508597374
shape,iterativefit,down_lfstats2,5,0.0,2.5,70.0,100.0,0.076,0.1815,16.5259998534*(x-0.076)*(x-0.076)*(x-0.076)+4.75156184654*(x-0.076)*(x-0.076)-1.55439507922*(x-0.076)+1.225085973739624
shape,iterativefit,down_lfstats2,5,0.0,2.5,70.0,100.0,0.1815,0.242,-114.206574639*(x-0.1815)*(x-0.1815)*(x-0.1815)+10.3642466485*(x-0.1815)*(x-0.1815)+0.0*(x-0.1815)+1.133388876914978
shape,iterativefit,down_lfstats2,5,0.0,2.5,70.0,100.0,0.242,0.305,141.729559539*(x-0.242)*(x-0.242)*(x-0.242)-15.2821656225*(x-0.242)*(x-0.242)+0.0*(x-0.242)+1.1460341215133667
shape,iterativefit,down_lfstats2,5,0.0,2.5,70.0,100.0,0.305,0.37,23.5877833822*(x-0.305)*(x-0.305)*(x-0.305)-0.469201164391*(x-0.305)*(x-0.305)-0.237979002999*(x-0.305)+1.1208182573318481
shape,iterativefit,down_lfstats2,5,0.0,2.5,70.0,100.0,0.37,0.436,-119.286413851*(x-0.37)*(x-0.37)*(x-0.37)+11.8093549713*(x-0.37)*(x-0.37)+0.0*(x-0.37)+1.1098450422286987
shape,iterativefit,down_lfstats2,5,0.0,2.5,70.0,100.0,0.436,0.502,786.123017813*(x-0.436)*(x-0.436)*(x-0.436)-77.8261787635*(x-0.436)*(x-0.436)+0.0*(x-0.436)+1.1269922256469727
shape,iterativefit,down_lfstats2,5,0.0,2.5,70.0,100.0,0.502,0.567,-343.735130147*(x-0.502)*(x-0.502)*(x-0.502)+33.5141751893*(x-0.502)*(x-0.502)+0.0*(x-0.502)+1.0139886140823364
shape,iterativefit,down_lfstats2,5,0.0,2.5,70.0,100.0,0.567,0.6315,531.209018675*(x-0.567)*(x-0.567)*(x-0.567)-52.9902087802*(x-0.567)*(x-0.567)+0.0*(x-0.567)+1.061187744140625
shape,iterativefit,down_lfstats2,5,0.0,2.5,70.0,100.0,0.6315,0.6955,4.74580581605*(x-0.6315)*(x-0.6315)*(x-0.6315)+1.15260555433*(x-0.6315)*(x-0.6315)-0.205849972822*(x-0.6315)+0.9832777976989746
shape,iterativefit,down_lfstats2,5,0.0,2.5,70.0,100.0,0.6955,0.7575,-866.893847092*(x-0.6955)*(x-0.6955)*(x-0.6955)+80.6211277796*(x-0.6955)*(x-0.6955)+0.0*(x-0.6955)+0.9760685563087463
shape,iterativefit,down_lfstats2,5,0.0,2.5,70.0,100.0,0.7575,0.8175,1110.26454855*(x-0.7575)*(x-0.7575)*(x-0.7575)-99.9238093694*(x-0.7575)*(x-0.7575)+0.0*(x-0.7575)+1.0793710947036743
shape,iterativefit,down_lfstats2,5,0.0,2.5,70.0,100.0,0.8175,0.875,-501.010493773*(x-0.8175)*(x-0.8175)*(x-0.8175)+43.2121550879*(x-0.8175)*(x-0.8175)+0.0*(x-0.8175)+0.9594625234603882
shape,iterativefit,down_lfstats2,5,0.0,2.5,70.0,100.0,0.875,0.929,15.8261610925*(x-0.875)*(x-0.875)*(x-0.875)-4.42921526039*(x-0.875)*(x-0.875)+0.0*(x-0.875)+1.007085919380188
shape,iterativefit,down_lfstats2,5,0.0,2.5,70.0,100.0,0.929,0.9825,161.888222575*(x-0.929)*(x-0.929)*(x-0.929)-28.622854957*(x-0.929)*(x-0.929)-0.339907990885*(x-0.929)+0.9966623783111572
shape,iterativefit,down_lfstats2,5,0.0,2.5,70.0,100.0,0.9825,1.1,0.921341538429
shape,iterativefit,down_lfstats2,5,0.0,2.5,100.0,140.0,-15.0,0.0,0.0
shape,iterativefit,down_lfstats2,5,0.0,2.5,100.0,140.0,0.0,0.077,1.39496600628
shape,iterativefit,down_lfstats2,5,0.0,2.5,100.0,140.0,0.077,0.186,32.4480446364*(x-0.077)*(x-0.077)*(x-0.077)+6.46467071086*(x-0.077)*(x-0.077)-3.29947118272*(x-0.077)+1.3949660062789917
shape,iterativefit,down_lfstats2,5,0.0,2.5,100.0,140.0,0.186,0.251,-51.2524780216*(x-0.186)*(x-0.186)*(x-0.186)+7.40191528879*(x-0.186)*(x-0.186)-0.733627312775*(x-0.186)+1.1541515588760376
shape,iterativefit,down_lfstats2,5,0.0,2.5,100.0,140.0,0.251,0.3175,-23.5396994441*(x-0.251)*(x-0.251)*(x-0.251)+2.15764520189*(x-0.251)*(x-0.251)-0.421003484156*(x-0.251)+1.1236636638641357
shape,iterativefit,down_lfstats2,5,0.0,2.5,100.0,140.0,0.3175,0.3845,-5.38154435496*(x-0.3175)*(x-0.3175)*(x-0.3175)-1.00387782334*(x-0.3175)*(x-0.3175)-0.446331979904*(x-0.3175)+1.0982860326766968
shape,iterativefit,down_lfstats2,5,0.0,2.5,100.0,140.0,0.3845,0.4515,91.4983112802*(x-0.3845)*(x-0.3845)*(x-0.3845)-8.79987361129*(x-0.3845)*(x-0.3845)-0.65332486606*(x-0.3845)+1.0622568130493164
shape,iterativefit,down_lfstats2,5,0.0,2.5,100.0,140.0,0.4515,0.5185,75.4433373819*(x-0.4515)*(x-0.4515)*(x-0.4515)-3.10220337731*(x-0.4515)*(x-0.4515)-0.600300171963*(x-0.4515)+1.0065007209777832
shape,iterativefit,down_lfstats2,5,0.0,2.5,100.0,140.0,0.5185,0.5845,-305.500549191*(x-0.5185)*(x-0.5185)*(x-0.5185)+30.2445543699*(x-0.5185)*(x-0.5185)+0.0*(x-0.5185)+0.975045382976532
shape,iterativefit,down_lfstats2,5,0.0,2.5,100.0,140.0,0.5845,0.6495,39.8556304331*(x-0.5845)*(x-0.5845)*(x-0.5845)-6.78689583121*(x-0.5845)*(x-0.5845)+0.0*(x-0.5845)+1.0189604759216309
shape,iterativefit,down_lfstats2,5,0.0,2.5,100.0,140.0,0.6495,0.7135,205.254235271*(x-0.6495)*(x-0.6495)*(x-0.6495)-16.7581070366*(x-0.6495)*(x-0.6495)-0.377126342317*(x-0.6495)+1.0012311935424805
shape,iterativefit,down_lfstats2,5,0.0,2.5,100.0,140.0,0.7135,0.775,-252.954952055*(x-0.7135)*(x-0.7135)*(x-0.7135)+23.3350943271*(x-0.7135)*(x-0.7135)+0.0*(x-0.7135)+0.9622600674629211
shape,iterativefit,down_lfstats2,5,0.0,2.5,100.0,140.0,0.775,0.8335,0.00107971858415*(x-0.775)*(x-0.775)*(x-0.775)-0.150613985201*(x-0.775)*(x-0.775)+0.0*(x-0.775)+0.9916797876358032
shape,iterativefit,down_lfstats2,5,0.0,2.5,100.0,140.0,0.8335,0.89,918.395281277*(x-0.8335)*(x-0.8335)*(x-0.8335)-77.6781527337*(x-0.8335)*(x-0.8335)-0.0176107510677*(x-0.8335)+0.9911645650863647
shape,iterativefit,down_lfstats2,5,0.0,2.5,100.0,140.0,0.89,0.941,-792.632901811*(x-0.89)*(x-0.89)*(x-0.89)+60.6364169885*(x-0.89)*(x-0.89)+0.0*(x-0.89)+0.9078451991081238
shape,iterativefit,down_lfstats2,5,0.0,2.5,100.0,140.0,0.941,0.987,-22.8199940872*(x-0.941)*(x-0.941)*(x-0.941)-17.165893511*(x-0.941)*(x-0.941)+0.0*(x-0.941)+0.9604169726371765
shape,iterativefit,down_lfstats2,5,0.0,2.5,100.0,140.0,0.987,1.1,0.921872735023
shape,iterativefit,down_lfstats2,5,0.0,2.5,140.0,10000.0,-15.0,0.0,0.0
shape,iterativefit,down_lfstats2,5,0.0,2.5,140.0,10000.0,0.0,0.076,1.5658416748
shape,iterativefit,down_lfstats2,5,0.0,2.5,140.0,10000.0,0.076,0.1835,78.0146117344*(x-0.076)*(x-0.076)*(x-0.076)+23.0042789584*(x-0.076)*(x-0.076)-7.65058904663*(x-0.076)+1.5658416748046875
shape,iterativefit,down_lfstats2,5,0.0,2.5,140.0,10000.0,0.1835,0.2475,-540.750988876*(x-0.1835)*(x-0.1835)*(x-0.1835)+51.912094932*(x-0.1835)*(x-0.1835)+0.0*(x-0.1835)+1.1061638593673706
shape,iterativefit,down_lfstats2,5,0.0,2.5,140.0,10000.0,0.2475,0.313,246.170772109*(x-0.2475)*(x-0.2475)*(x-0.2475)-37.3171395753*(x-0.2475)*(x-0.2475)+0.0*(x-0.2475)+1.1770411729812622
shape,iterativefit,down_lfstats2,5,0.0,2.5,140.0,10000.0,0.313,0.3795,635.159297938*(x-0.313)*(x-0.313)*(x-0.313)-50.4237353134*(x-0.313)*(x-0.313)-1.72014281924*(x-0.313)+1.0861181020736694
shape,iterativefit,down_lfstats2,5,0.0,2.5,140.0,10000.0,0.3795,0.4465,-505.865099602*(x-0.3795)*(x-0.3795)*(x-0.3795)+50.83944251*(x-0.3795)*(x-0.3795)+0.0*(x-0.3795)+0.9355296492576599
shape,iterativefit,down_lfstats2,5,0.0,2.5,140.0,10000.0,0.4465,0.5135,3.73155782665*(x-0.4465)*(x-0.4465)*(x-0.4465)-1.19046386874*(x-0.4465)*(x-0.4465)+0.0*(x-0.4465)+1.0116024017333984
shape,iterativefit,down_lfstats2,5,0.0,2.5,140.0,10000.0,0.5135,0.5795,161.061775381*(x-0.5135)*(x-0.5135)*(x-0.5135)-15.1173182691*(x-0.5135)*(x-0.5135)-0.10926926916*(x-0.5135)+1.007380723953247
shape,iterativefit,down_lfstats2,5,0.0,2.5,140.0,10000.0,0.5795,0.644,-105.785222987*(x-0.5795)*(x-0.5795)*(x-0.5795)+10.234720324*(x-0.5795)*(x-0.5795)+0.0*(x-0.5795)+0.9806225299835205
shape,iterativefit,down_lfstats2,5,0.0,2.5,140.0,10000.0,0.644,0.707,410.684147734*(x-0.644)*(x-0.644)*(x-0.644)-38.8096519609*(x-0.644)*(x-0.644)+0.0*(x-0.644)+0.9948155283927917
shape,iterativefit,down_lfstats2,5,0.0,2.5,140.0,10000.0,0.707,0.768,-503.618952765*(x-0.707)*(x-0.707)*(x-0.707)+46.081134178*(x-0.707)*(x-0.707)+0.0*(x-0.707)+0.9434703588485718
shape,iterativefit,down_lfstats2,5,0.0,2.5,140.0,10000.0,0.768,0.8265,860.750774455*(x-0.768)*(x-0.768)*(x-0.768)-75.5308804584*(x-0.768)*(x-0.768)+0.0*(x-0.768)+1.0006263256072998
shape,iterativefit,down_lfstats2,5,0.0,2.5,140.0,10000.0,0.8265,0.8825,-469.290187077*(x-0.8265)*(x-0.8265)*(x-0.8265)+39.4203757145*(x-0.8265)*(x-0.8265)+0.0*(x-0.8265)+0.9144644737243652
shape,iterativefit,down_lfstats2,5,0.0,2.5,140.0,10000.0,0.8825,0.9345,386.235752334*(x-0.8825)*(x-0.8825)*(x-0.8825)-32.4877123642*(x-0.8825)*(x-0.8825)+0.0*(x-0.8825)+0.9556719064712524
shape,iterativefit,down_lfstats2,5,0.0,2.5,140.0,10000.0,0.9345,0.9845,23.7038255691*(x-0.9345)*(x-0.9345)*(x-0.9345)+0.677989711768*(x-0.9345)*(x-0.9345)-0.245577662945*(x-0.9345)+0.9221329689025879
shape,iterativefit,down_lfstats2,5,0.0,2.5,140.0,10000.0,0.9845,1.1,0.914512038231
shape,iterativefit,down_lfstats2,0,0.0,0.8,20.0,30.0,-15.0,0.0,0.0
shape,iterativefit,down_lfstats2,0,0.0,0.8,20.0,30.0,0.0,0.0055,0.766753077507
shape,iterativefit,down_lfstats2,0,0.0,0.8,20.0,30.0,0.0055,0.0155,-1305.46174809*(x-0.0055)*(x-0.0055)*(x-0.0055)-134.729138775*(x-0.0055)*(x-0.0055)+19.6854174137*(x-0.0055)+0.766753077507019
shape,iterativefit,down_lfstats2,0,0.0,0.8,20.0,30.0,0.0155,0.0255,-93448.7452808*(x-0.0155)*(x-0.0155)*(x-0.0155)+799.758314032*(x-0.0155)*(x-0.0155)+16.5991961138*(x-0.0155)+0.9488288760185242
shape,iterativefit,down_lfstats2,0,0.0,0.8,20.0,30.0,0.0255,0.037,-5279.3906159*(x-0.0255)*(x-0.0255)*(x-0.0255)-107.180025363*(x-0.0255)*(x-0.0255)+4.5597388102*(x-0.0255)+1.1013479232788086
shape,iterativefit,down_lfstats2,0,0.0,0.8,20.0,30.0,0.037,0.0495,15570.3125*(x-0.037)*(x-0.037)*(x-0.037)-291.943359375*(x-0.037)*(x-0.037)+0.0*(x-0.037)+1.1315810680389404
shape,iterativefit,down_lfstats2,0,0.0,0.8,20.0,30.0,0.0495,0.0635,-58.6878760682*(x-0.0495)*(x-0.0495)*(x-0.0495)+8.80196234758*(x-0.0495)*(x-0.0495)+0.0*(x-0.0495)+1.1163756847381592
shape,iterativefit,down_lfstats2,0,0.0,0.8,20.0,30.0,0.0635,0.08,-28844.0785384*(x-0.0635)*(x-0.0635)*(x-0.0635)+707.468323383*(x-0.0635)*(x-0.0635)+0.211946474604*(x-0.0635)+1.117939829826355
shape,iterativefit,down_lfstats2,0,0.0,0.8,20.0,30.0,0.08,0.1005,194.235723391*(x-0.08)*(x-0.08)*(x-0.08)-15.8176624461*(x-0.08)*(x-0.08)+0.0*(x-0.08)+1.184473991394043
shape,iterativefit,down_lfstats2,0,0.0,0.8,20.0,30.0,0.1005,0.1345,2456.01637854*(x-0.1005)*(x-0.1005)*(x-0.1005)-126.347131596*(x-0.1005)*(x-0.1005)-0.403641472026*(x-0.1005)+1.1794999837875366
shape,iterativefit,down_lfstats2,0,0.0,0.8,20.0,30.0,0.1345,0.196,6.57972270902*(x-0.1345)*(x-0.1345)*(x-0.1345)+3.27742399271*(x-0.1345)*(x-0.1345)-0.477781619752*(x-0.1345)+1.1162501573562622
shape,iterativefit,down_lfstats2,0,0.0,0.8,20.0,30.0,0.196,0.2775,-563.48290379*(x-0.196)*(x-0.196)*(x-0.196)+68.8857849884*(x-0.196)*(x-0.196)+0.0*(x-0.196)+1.1007931232452393
shape,iterativefit,down_lfstats2,0,0.0,0.8,20.0,30.0,0.2775,0.665,-0.883599181721*(x-0.2775)*(x-0.2775)*(x-0.2775)+0.0*(x-0.2775)*(x-0.2775)+0.0*(x-0.2775)+1.2533119916915894
shape,iterativefit,down_lfstats2,0,0.0,0.8,20.0,30.0,0.665,1.1,1.20189929008
shape,iterativefit,down_lfstats2,0,0.8,1.6,20.0,30.0,-15.0,0.0,0.0
shape,iterativefit,down_lfstats2,0,0.8,1.6,20.0,30.0,0.0,0.0065,0.791078209877
shape,iterativefit,down_lfstats2,0,0.8,1.6,20.0,30.0,0.0065,0.018,-7924.96593073*(x-0.0065)*(x-0.0065)*(x-0.0065)-253.063648035*(x-0.0065)*(x-0.0065)+21.365275072*(x-0.0065)+0.7910782098770142
shape,iterativefit,down_lfstats2,0,0.8,1.6,20.0,30.0,0.018,0.029,-46654.9980253*(x-0.018)*(x-0.018)*(x-0.018)+264.28392607*(x-0.018)*(x-0.018)+12.4005809342*(x-0.018)+0.9912583231925964
shape,iterativefit,down_lfstats2,0,0.8,1.6,20.0,30.0,0.029,0.042,-326.8484228*(x-0.029)*(x-0.029)*(x-0.029)-42.8211874686*(x-0.029)*(x-0.029)+1.27906302454*(x-0.029)+1.0975452661514282
shape,iterativefit,down_lfstats2,0,0.8,1.6,20.0,30.0,0.042,0.0565,11275.3247974*(x-0.042)*(x-0.042)*(x-0.042)-245.238314344*(x-0.042)*(x-0.042)+0.0*(x-0.042)+1.1062182188034058
shape,iterativefit,down_lfstats2,0,0.8,1.6,20.0,30.0,0.0565,0.073,-1304.84364687*(x-0.0565)*(x-0.0565)*(x-0.0565)+32.2948802601*(x-0.0565)*(x-0.0565)+0.0*(x-0.0565)+1.0890311002731323
shape,iterativefit,down_lfstats2,0,0.8,1.6,20.0,30.0,0.073,0.093,6373.94189835*(x-0.073)*(x-0.073)*(x-0.073)-191.21825695*(x-0.073)*(x-0.073)+0.0*(x-0.073)+1.0919618606567383
shape,iterativefit,down_lfstats2,0,0.8,1.6,20.0,30.0,0.093,0.1215,-4949.82888272*(x-0.093)*(x-0.093)*(x-0.093)+211.605184736*(x-0.093)*(x-0.093)+0.0*(x-0.093)+1.0664660930633545
